date,location,category,title,price_student,price_guest,price_per_100_g,icons,veg,allergens,co2_portion,co2_100g,kj_portion,kcal_portion,fat_portion,sfat_portion,carbs_portion,sugar_portion,protein_portion,salt_portion,kj_100g,kcal_100g,fat_100g,sfat_100g,carbs_100g,sugar_100g,protein_100g,salt_100g
"2024-08-05","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","3580","Brennwert: 498.8 kj / 119.0 kcalFett: 7.0","9999.9","999.9","242.9","37.3"," 378.8 ","186.5 ","76.3 ","36.3 ","498.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Gemüserahmsuppe","0.99","1.39","false","vegetarisch","vegetarian","La, Sl, GlW","197","Brennwert: 230.9 kj / 55.0 kcalFett: 4.7","577.3","138.0","11.7","6.9"," 6.0 ","2.1 ","1.9 ","0.3 ","230.9","55.0","4.7","2.8"," 2.4 ","0.9 ","0.7 ","0.1 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Alu Gobhi - indisches Blumenkohl-Kartoffel-Curry","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","1, Sl, Sw, GlH","170","Brennwert: 291.6 kj / 70.0 kcalFett: 2.6","1111.0","265.0","10.0","2.6"," 31.0 ","7.1 ","8.2 ","0.9 ","291.6","70.0","2.6","0.7"," 8.1 ","1.9 ","2.2 ","0.2 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Börek mit Spinatfüllung und Bulgur-Gemüsesalat","5.00","7.50","false","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","1, 3, 4, So, Sl, GlW","622","Brennwert: 956.0 kj / 228.0 kcalFett: 9.3","4493.3","999.9","43.6","15.9"," 134.3 ","10.7 ","27.8 ","4.9 ","956.0","228.0","9.3","3.4"," 28.6 ","2.3 ","5.9 ","1.1 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Seelachsfilet auf mediterranem Gemüsebett und Reis","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","nonveg","Fi, Sl, GlW","1052","Brennwert: 601.1 kj / 144.0 kcalFett: 5.5","3612.7","863.0","33.3","9.1"," 94.5 ","8.2 ","42.3 ","3.1 ","601.1","144.0","5.5","1.5"," 15.7 ","1.4 ","7.0 ","0.5 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","AKTION","Nudel Bar","0.80","1.16","true","vegetarisch,vegan","vegetarian","1, 3, 12, Ei, So, La, Sl, GlW, NuM","900","Brennwert: 546.6 kj / 131.0 kcalFett: 1.1","3113.8","744.0","12.8","7.1"," 128.0 ","9.8 ","37.3 ","7.0 ","546.6","131.0","1.1","0.4"," 26.5 ","1.8 ","5.9 ","1.3 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Karottengemüse","0.99","1.39","false","vegan","vegan","CO2 pro Portion54 gNährwerte pro PortionBrennwert: 472.4 kj / 113.0 kcalFett: 4.0 g - davon ges. FS: 2.1 gKohlenhydrate: 15.0 g - davon Zucker: 14.2 gEiweiß: 1.0 gSalz: 0.7 g
Nährwerte pro 100 gBrennwert: 236.2 kj / 56.0 kcalFett: 2.0 g - davon ges. FS: 1.0 gKohlenhydrate: 7.5 g - davon Zucker: 7.1 gEiweiß: 0.5 gSalz: 0.3 g","54","Brennwert: 236.2 kj / 56.0 kcalFett: 2.0","472.4","113.0","4.0","2.1"," 15.0 ","14.2 ","1.0 ","0.7 ","236.2","56.0","2.0","1.0"," 7.5 ","7.1 ","0.5 ","0.3 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion98 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
Nährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","98","Brennwert: 891.5 kj / 213.0 kcalFett: 12.9","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","BEILAGE","Reis","0.99","1.39","false","vegan","vegan","CO2 pro Portion185 gNährwerte pro PortionBrennwert: 1506.1 kj / 360.0 kcalFett: 4.7 g - davon ges. FS: 2.2 gKohlenhydrate: 71.1 g - davon Zucker: 0.3 gEiweiß: 6.6 gSalz: 1.0 g
Nährwerte pro 100 gBrennwert: 519.3 kj / 124.0 kcalFett: 1.6 g - davon ges. FS: 0.8 gKohlenhydrate: 24.5 g - davon Zucker: 0.1 gEiweiß: 2.3 gSalz: 0.4 g","185","Brennwert: 519.3 kj / 124.0 kcalFett: 1.6","1506.1","360.0","4.7","2.2"," 71.1 ","0.3 ","6.6 ","1.0 ","519.3","124.0","1.6","0.8"," 24.5 ","0.1 ","2.3 ","0.4 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion45 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
Nährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","45","Brennwert: 83.0 kj / 20.0 kcalFett: 0.2","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse mit Limone-Joghurt-Geschmack","1.19","1.59","false","vegetarisch","vegetarian","La","238","Brennwert: 510.3 kj / 122.0 kcalFett: 4.0","688.9","165.0","5.3","3.8"," 23.1 ","18.3 ","5.3 ","0.2 ","510.3","122.0","4.0","2.8"," 17.1 ","13.6 ","3.9 ","0.1 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","DESSERT","Himbeerquark","1.19","1.59","false","vegetarisch","vegetarian","La","474","Brennwert: 318.1 kj / 76.0 kcalFett: 0.3","668.0","160.0","0.6","0.2"," 18.3 ","18.3 ","15.7 ","0.2 ","318.1","76.0","0.3","0.1"," 8.7 ","8.7 ","7.5 ","0.1 "
"2024-08-06","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","3580","Brennwert: 498.8 kj / 119.0 kcalFett: 7.0","9999.9","999.9","242.9","37.3"," 378.8 ","186.5 ","76.3 ","36.3 ","498.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Indische Curry suppe","0.99","1.39","false","vegan","vegan","Sl, GlW","252","Brennwert: 518.3 kj / 124.0 kcalFett: 10.4","1295.8","309.0","26.1","22.4"," 9.8 ","5.9 ","4.3 ","0.3 ","518.3","124.0","10.4","9.0"," 3.9 ","2.4 ","1.7 ","0.1 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Penne mit Rucola-Sonnenblumenkernpesto","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","GlW","377","Brennwert: 668.8 kj / 160.0 kcalFett: 6.7","3276.9","783.0","32.7","3.7"," 96.4 ","7.1 ","22.4 ","5.0 ","668.8","160.0","6.7","0.8"," 19.7 ","1.5 ","4.6 ","1.0 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Mini-Frühlingsrollen mit fruchtiger Currysauce und Duftreis","5.00","7.50","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegetarian","La, Sl, GlW","438","Brennwert: 747.8 kj / 179.0 kcalFett: 7.6","3327.7","795.0","34.0","6.1"," 106.6 ","18.0 ","11.8 ","3.0 ","747.8","179.0","7.6","1.4"," 24.0 ","4.0 ","2.6 ","0.7 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Paniertes Schweineschnitzel ,Preiselbeeren mit Rahmsauce und Spätzle","5.20","7.70","false","schwein","nonveg","Ei, La, GlW, GlD","2602","Brennwert: 689.5 kj / 165.0 kcalFett: 6.6","3757.9","898.0","35.9","7.8"," 98.0 ","19.8 ","43.5 ","6.7 ","689.5","165.0","6.6","1.4"," 18.0 ","3.6 ","8.0 ","1.2 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","AKTION","Nudel Bar","0.80","1.16","true","vegetarisch,vegan","vegetarian","1, 3, 12, Ei, So, La, Sl, GlW, NuM","900","Brennwert: 546.6 kj / 131.0 kcalFett: 1.1","3113.8","744.0","12.8","7.1"," 128.0 ","9.8 ","37.3 ","7.0 ","546.6","131.0","1.1","0.4"," 26.5 ","1.8 ","5.9 ","1.3 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","BEILAGE","Romanesco mit gerösteten Mandeln","0.99","1.39","false","vegan","vegan","NuM","103","Brennwert: 304.3 kj / 73.0 kcalFett: 3.1","608.5","145.0","6.2","2.4"," 12.4 ","6.1 ","6.7 ","0.5 ","304.3","73.0","3.1","1.2"," 6.2 ","3.1 ","3.3 ","0.3 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion98 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
Nährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","98","Brennwert: 891.5 kj / 213.0 kcalFett: 12.9","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","BEILAGE","Spätzle","1.19","1.59","false","vegetarisch","vegetarian","Ei, GlW, GlD","213","Brennwert: 743.0 kj / 177.0 kcalFett: 5.2","1486.0","355.0","10.4","3.3"," 51.6 ","0.4 ","13.2 ","3.6 ","743.0","177.0","5.2","1.6"," 25.8 ","0.2 ","6.6 ","1.8 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","BEILAGE","Duftreis","0.99","1.39","false","vegan","vegan","CO2 pro Portion158 gNährwerte pro PortionBrennwert: 1211.2 kj / 289.0 kcalFett: 1.6 g - davon ges. FS: 0.2 gKohlenhydrate: 61.5 g - davon Zucker: 0.1 gEiweiß: 5.8 gSalz: 0.5 g
Nährwerte pro 100 gBrennwert: 502.6 kj / 120.0 kcalFett: 0.7 g - davon ges. FS: 0.1 gKohlenhydrate: 25.5 g - davon Zucker: 0.0 gEiweiß: 2.4 gSalz: 0.2 g","158","Brennwert: 502.6 kj / 120.0 kcalFett: 0.7","1211.2","289.0","1.6","0.2"," 61.5 ","0.1 ","5.8 ","0.5 ","502.6","120.0","0.7","0.1"," 25.5 ","0.0 ","2.4 ","0.2 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion45 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
Nährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","45","Brennwert: 83.0 kj / 20.0 kcalFett: 0.2","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","DESSERT","Sahneschokopudding","1.19","1.59","false","vegetarisch","vegetarian","La","556","Brennwert: 629.1 kj / 150.0 kcalFett: 7.8","1446.9","346.0","17.9","12.4"," 39.1 ","27.6 ","6.3 ","0.4 ","629.1","150.0","7.8","5.4"," 17.0 ","12.0 ","2.8 ","0.2 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtequark","1.19","1.59","false","vegetarisch","vegetarian","La","422","Brennwert: 347.7 kj / 83.0 kcalFett: 0.8","817.1","195.0","2.0","1.1"," 28.8 ","25.4 ","12.0 ","0.2 ","347.7","83.0","0.8","0.5"," 12.3 ","10.8 ","5.1 ","0.1 "
"2024-08-07","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","3580","Brennwert: 498.8 kj / 119.0 kcalFett: 7.0","9999.9","999.9","242.9","37.3"," 378.8 ","186.5 ","76.3 ","36.3 ","498.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Linsensuppe","0.99","1.39","false","vegan","vegan","3, Sl","73","Brennwert: 180.4 kj / 43.0 kcalFett: 0.2","561.6","134.0","0.5","0.1"," 21.8 ","3.4 ","7.9 ","0.7 ","180.4","43.0","0.2","0.0"," 7.0 ","1.1 ","2.5 ","0.2 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Spätzle-Pilzpfanne","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","3, GlW","302","Brennwert: 439.7 kj / 105.0 kcalFett: 1.1","2198.7","525.0","5.7","2.8"," 95.5 ","8.5 ","17.7 ","4.4 ","439.7","105.0","1.1","0.6"," 19.1 ","1.7 ","3.5 ","0.9 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Hausgemachte Lasagne mit Sojabolognese","4.20","6.70","false","klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","nonveg","So, Sl, GlW","506","Brennwert: 289.5 kj / 69.0 kcalFett: 1.1","1302.8","311.0","4.7","1.8"," 34.6 ","15.2 ","28.3 ","7.2 ","289.5","69.0","1.1","0.4"," 7.7 ","3.4 ","6.3 ","1.6 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Scharfe Chicken Wings mit Barbecuesauce, und Farmersalat und Country Potatoes","5.40","7.90","false","geflügel,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","nonveg","2, 3, 8, Ei, Sf, Sw, GlW","1100","Brennwert: 669.9 kj / 160.0 kcalFett: 9.4","4789.7","999.9","66.9","16.4"," 65.8 ","17.6 ","57.9 ","13.4 ","669.9","160.0","9.4","2.3"," 9.2 ","2.5 ","8.1 ","1.9 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","AKTION","Nudel Bar","0.80","1.16","true","vegetarisch,vegan","vegetarian","1, 3, 12, Ei, So, La, Sl, GlW, NuM","900","Brennwert: 546.6 kj / 131.0 kcalFett: 1.1","3113.8","744.0","12.8","7.1"," 128.0 ","9.8 ","37.3 ","7.0 ","546.6","131.0","1.1","0.4"," 26.5 ","1.8 ","5.9 ","1.3 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","BEILAGE","Erbsen","0.99","1.39","false","vegan","vegan","CO2 pro Portion155 gNährwerte pro PortionBrennwert: 729.9 kj / 174.0 kcalFett: 4.6 g - davon ges. FS: 2.3 gKohlenhydrate: 18.2 g - davon Zucker: 6.3 gEiweiß: 10.4 gSalz: 0.9 g
Nährwerte pro 100 gBrennwert: 365.0 kj / 87.0 kcalFett: 2.3 g - davon ges. FS: 1.1 gKohlenhydrate: 9.1 g - davon Zucker: 3.2 gEiweiß: 5.2 gSalz: 0.4 g","155","Brennwert: 365.0 kj / 87.0 kcalFett: 2.3","729.9","174.0","4.6","2.3"," 18.2 ","6.3 ","10.4 ","0.9 ","365.0","87.0","2.3","1.1"," 9.1 ","3.2 ","5.2 ","0.4 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","BEILAGE","Country Potatoes","1.19","1.59","false","vegan","vegan","GlW","99","Brennwert: 929.5 kj / 222.0 kcalFett: 14.2","2044.9","488.0","31.3","7.7"," 44.1 ","1.1 ","5.5 ","3.6 ","929.5","222.0","14.2","3.5"," 20.0 ","0.5 ","2.5 ","1.7 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion45 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
Nährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","45","Brennwert: 83.0 kj / 20.0 kcalFett: 0.2","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtemüsli","1.19","1.59","false","vegetarisch","vegetarian","3, La, GlG, GlH, NuM, NuH","367","Brennwert: 567.5 kj / 136.0 kcalFett: 3.6","1066.9","255.0","6.8","2.2"," 34.4 ","18.2 ","10.8 ","0.2 ","567.5","136.0","3.6","1.2"," 18.3 ","9.7 ","5.8 ","0.1 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","DESSERT","Bayerische Creme mit Zimtkirschen","1.19","1.59","false","","nonveg","La, GeR","269","Brennwert: 774.8 kj / 185.0 kcalFett: 7.5","1123.5","268.0","10.9","7.1"," 37.9 ","29.9 ","3.8 ","0.2 ","774.8","185.0","7.5","4.9"," 26.1 ","20.7 ","2.7 ","0.1 "
"2024-08-08","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","3580","Brennwert: 498.8 kj / 119.0 kcalFett: 7.0","9999.9","999.9","242.9","37.3"," 378.8 ","186.5 ","76.3 ","36.3 ","498.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Nudelsuppe","0.99","1.39","false","vegan","vegan","Sl, GlW","50","Brennwert: 101.8 kj / 24.0 kcalFett: 0.1","254.5","61.0","0.3","0.1"," 11.8 ","1.1 ","2.1 ","0.1 ","101.8","24.0","0.1","0.0"," 4.7 ","0.4 ","0.9 ","0.0 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Vollkornreispfanne mit Zucchini, Paprika und Auberginen","2.99","5.49","false","vegan,veganer renner","vegan","Sl","571","Brennwert: 449.0 kj / 107.0 kcalFett: 4.8","2065.4","493.0","22.2","3.7"," 61.2 ","7.3 ","8.7 ","2.6 ","449.0","107.0","4.8","0.8"," 13.3 ","1.6 ","1.9 ","0.6 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Seelachs in der Sesampanade mit Remouladensauce und Kartoffelsalat","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632),klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","nonveg","2, 3, 8, Ei, Fi, La, Sl, Sf, Se, Sw, GlW","873","Brennwert: 922.1 kj / 220.0 kcalFett: 15.8","5043.7","999.9","86.5","9.2"," 67.1 ","9.0 ","36.5 ","4.9 ","922.1","220.0","15.8","1.7"," 12.3 ","1.7 ","6.7 ","0.9 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Pad Thai - Thailändische Reisbandnudeln","4.80","7.30","false","","nonveg","1, Ei, Fi, En, Lu, GlW","535","Brennwert: 726.2 kj / 173.0 kcalFett: 6.1","3050.2","729.0","25.8","6.4"," 100.7 ","7.9 ","20.7 ","1.6 ","726.2","173.0","6.1","1.5"," 24.0 ","1.9 ","4.9 ","0.4 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","AKTION","Nudel Bar","0.80","1.16","true","vegetarisch,vegan","vegetarian","1, 3, 12, Ei, So, La, Sl, GlW, NuM","900","Brennwert: 546.6 kj / 131.0 kcalFett: 1.1","3113.8","744.0","12.8","7.1"," 128.0 ","9.8 ","37.3 ","7.0 ","546.6","131.0","1.1","0.4"," 26.5 ","1.8 ","5.9 ","1.3 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","BEILAGE","Rahmblumenkohl","0.99","1.39","false","vegetarisch","vegetarian","So, La, Sl, GlW","379","Brennwert: 317.7 kj / 76.0 kcalFett: 4.8","1029.2","246.0","15.5","8.5"," 14.8 ","7.3 ","8.5 ","1.1 ","317.7","76.0","4.8","2.6"," 4.6 ","2.3 ","2.6 ","0.3 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion98 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
Nährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","98","Brennwert: 891.5 kj / 213.0 kcalFett: 12.9","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","vegan","3, Sl, Sf, Sw","115","Brennwert: 436.1 kj / 104.0 kcalFett: 4.6","1090.1","260.0","11.4","1.0"," 31.9 ","2.6 ","4.4 ","0.9 ","436.1","104.0","4.6","0.4"," 12.8 ","1.1 ","1.8 ","0.4 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion45 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
Nährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","45","Brennwert: 83.0 kj / 20.0 kcalFett: 0.2","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","DESSERT","Kokosmilchreis mit Mango","1.19","1.59","false","vegan","vegan","So","252","Brennwert: 599.5 kj / 143.0 kcalFett: 6.5","1498.7","358.0","16.4","13.9"," 45.1 ","29.2 ","5.8 ","0.4 ","599.5","143.0","6.5","5.6"," 18.0 ","11.7 ","2.3 ","0.1 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse mit Blutorangen-Geschmack","1.19","1.59","false","vegetarisch","vegetarian","La","197","Brennwert: 520.8 kj / 124.0 kcalFett: 3.7","651.0","155.0","4.7","3.4"," 22.9 ","17.7 ","4.6 ","0.2 ","520.8","124.0","3.7","2.7"," 18.4 ","14.2 ","3.7 ","0.1 "
"2024-08-09","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","3580","Brennwert: 498.8 kj / 119.0 kcalFett: 7.0","9999.9","999.9","242.9","37.3"," 378.8 ","186.5 ","76.3 ","36.3 ","498.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2024-08-12","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Nudelsuppe","0.99","1.39","false","vegan","vegan","Sl, GlW","48","Brennwert: 101.5 kj / 24.0 kcalFett: 0.1","253.8","61.0","0.3","0.1"," 11.7 ","1.1 ","2.1 ","0.1 ","101.5","24.0","0.1","0.0"," 4.7 ","0.4 ","0.9 ","0.0 "
